station,date,tmpf,dwpf,relh,drct,sknt,alti,p01i,vsby,skyc1,metar
JFK,1/1/2019 10:20,0,0,0,240,16,29.62,0,6,SCT,KJFK 011020Z AUTO 24016KT 6SM BR SCT003 OVC009 12/12 A2962 RMK T01200120 MADISHF
JFK,1/1/2019 10:25,0,0,0,240,15,29.62,0,6,SCT,KJFK 011025Z AUTO 24015KT 6SM BR SCT003 OVC009 12/12 A2962 RMK T01200120 MADISHF
JFK,1/1/2019 10:30,0,0,0,240,14,29.63,0,6,SCT,KJFK 011030Z AUTO 24014KT 6SM BR SCT003 OVC009 12/12 A2962 RMK T01200120 MADISHF
JFK,1/1/2019 10:35,0,0,0,250,13,29.63,0,6,SCT,KJFK 011035Z AUTO 25013KT 6SM BR SCT003 OVC009 12/12 A2962 RMK T01200120 MADISHF
JFK,1/1/2019 10:40,0,0,0,250,12,29.63,0,6,SCT,KJFK 011040Z AUTO 25012KT 6SM BR SCT003 OVC009 12/12 A2962 RMK T01200120 MADISHF
JFK,1/1/2019 10:45,0,0,0,240,13,29.64,0,6,SCT,KJFK 011045Z AUTO 24013KT 6SM BR SCT003 OVC009 12/12 A2963 RMK T01200120 MADISHF
JFK,1/1/2019 10:50,0,0,0,250,12,29.64,0,10,BKN,KJFK 011050Z AUTO 25012KT 10SM BKN014 12/12 A2963 RMK T01200120 MADISHF
JFK,1/1/2019 10:51,54,54,100,250,12,29.64,0,10,BKN,KJFK 011051Z 25012KT 10SM BKN014 BKN200 12/12 A2964 RMK AO2 PK WND 25028/0952 SLP036 T01220122
JFK,1/1/2019 10:55,0,0,0,250,12,29.64,0,10,BKN,KJFK 011055Z AUTO 25012KT 10SM BKN014 13/13 A2963 RMK T01300130 MADISHF
JFK,1/1/2019 11:00,0,0,0,250,15,29.64,0,10,BKN,KJFK 011100Z AUTO 25015KT 10SM BKN014 13/13 A2963 RMK T01300130 MADISHF
JFK,1/1/2019 11:05,0,0,0,250,14,29.64,0,10,BKN,KJFK 011105Z AUTO 25014KT 10SM BKN014 13/13 A2963 RMK T01300130 MADISHF
JFK,1/1/2019 11:10,0,0,0,250,13,29.64,0,10,BKN,KJFK 011110Z AUTO 25013KT 10SM BKN014 13/13 A2963 RMK T01300130 MADISHF
JFK,1/1/2019 11:15,0,0,0,250,11,29.64,0,10,BKN,KJFK 011115Z AUTO 25011KT 10SM BKN014 13/13 A2963 RMK T01300130 MADISHF
JFK,1/1/2019 11:20,0,0,0,250,10,29.64,0,10,BKN,KJFK 011120Z AUTO 25010KT 10SM BKN014 13/13 A2963 RMK T01300130 MADISHF
JFK,1/1/2019 11:25,0,0,0,240,9,29.64,0,10,BKN,KJFK 011125Z AUTO 24009G14KT 10SM BKN014 13/13 A2963 RMK T01300130 MADISHF
JFK,1/1/2019 11:30,0,0,0,240,10,29.64,0,10,SCT,KJFK 011130Z AUTO 24010KT 10SM SCT016 SCT060 12/12 A2963 RMK T01200120 MADISHF
JFK,1/1/2019 11:31,54,54,100,240,10,29.64,0,10,SCT,KJFK 011131Z 24010KT 10SM SCT016 SCT060 BKN240 12/12 A2964 RMK AO2 T01220122
JFK,1/1/2019 11:35,0,0,0,250,11,29.64,0,10,SCT,KJFK 011135Z AUTO 25011KT 10SM SCT016 SCT060 12/12 A2963 RMK T01200120 MADISHF
JFK,1/1/2019 11:40,0,0,0,240,11,29.64,0,10,SCT,KJFK 011140Z AUTO 24011KT 10SM SCT016 SCT060 13/13 A2963 RMK T01300130 MADISHF
JFK,1/1/2019 11:45,0,0,0,250,13,29.64,0,10,SCT,KJFK 011145Z AUTO 25013KT 10SM SCT016 SCT060 13/13 A2963 RMK T01300130 MADISHF
JFK,1/1/2019 11:50,0,0,0,250,14,29.64,0,10,SCT,KJFK 011150Z AUTO 25014KT 10SM SCT016 SCT060 13/13 A2963 RMK T01300130 MADISHF
JFK,1/1/2019 11:51,55.9,55,96.78,250,14,29.64,0,10,SCT,KJFK 011151Z 25014KT 10SM SCT016 SCT060 BKN240 13/13 A2964 RMK AO2 SLP037 60005 70134 T01330128 10133 20083 53001
JFK,1/1/2019 11:55,0,0,0,240,15,29.64,0,10,CLR,KJFK 011155Z AUTO 24015KT 10SM CLR 13/13 A2963 RMK T01300130 MADISHF
JFK,1/1/2019 12:00,0,0,0,250,15,29.64,0,10,CLR,KJFK 011200Z AUTO 25015KT 10SM CLR 13/13 A2963 RMK T01300130 MADISHF
JFK,1/1/2019 12:05,0,0,0,240,15,29.65,0,10,CLR,KJFK 011205Z AUTO 24015KT 10SM CLR 13/13 A2964 RMK T01300130 MADISHF
JFK,1/1/2019 12:10,0,0,0,250,14,29.64,0,10,CLR,KJFK 011210Z AUTO 25014KT 10SM CLR 13/12 A2963 RMK T01300120 MADISHF
JFK,1/1/2019 12:15,0,0,0,250,13,29.65,0,10,CLR,KJFK 011215Z AUTO 25013KT 10SM CLR 13/12 A2964 RMK T01300120 MADISHF
JFK,1/1/2019 12:20,0,0,0,250,14,29.65,0,10,CLR,KJFK 011220Z AUTO 25014KT 10SM CLR 13/12 A2964 RMK T01300120 MADISHF
JFK,1/1/2019 12:25,0,0,0,250,14,29.65,0,10,CLR,KJFK 011225Z AUTO 25014KT 10SM CLR 13/12 A2964 RMK T01300120 MADISHF
JFK,1/1/2019 12:30,0,0,0,250,12,29.65,0,10,CLR,KJFK 011230Z AUTO 25012KT 10SM CLR 13/12 A2964 RMK T01300120 MADISHF
JFK,1/1/2019 12:35,0,0,0,250,13,29.66,0,10,CLR,KJFK 011235Z AUTO 25013KT 10SM CLR 13/12 A2965 RMK T01300120 MADISHF
JFK,1/1/2019 12:40,0,0,0,240,13,29.66,0,10,CLR,KJFK 011240Z AUTO 24013KT 10SM CLR 13/12 A2965 RMK T01300120 MADISHF
JFK,1/1/2019 12:45,0,0,0,250,13,29.66,0,10,FEW,KJFK 011245Z AUTO 25013KT 10SM FEW045 FEW079 13/12 A2965 RMK T01300120 MADISHF
JFK,1/1/2019 12:50,0,0,0,250,14,29.66,0,10,FEW,KJFK 011250Z AUTO 25014KT 10SM FEW045 FEW079 13/12 A2965 RMK T01300120 MADISHF
JFK,1/1/2019 12:51,55.9,54,93.32,250,14,29.66,0,10,FEW,KJFK 011251Z 25014KT 10SM FEW045 FEW080 SCT200 BKN250 13/12 A2966 RMK AO2 SLP045 T01330122
JFK,1/1/2019 12:55,0,0,0,250,14,29.67,0,10,CLR,KJFK 011255Z AUTO 25014KT 10SM CLR 13/12 A2967 RMK T01300120 MADISHF
JFK,1/1/2019 13:00,0,0,0,250,15,29.67,0,10,CLR,KJFK 011300Z AUTO 25015KT 10SM CLR 13/12 A2967 RMK T01300120 MADISHF
JFK,1/1/2019 13:05,0,0,0,250,15,29.67,0,10,CLR,KJFK 011305Z AUTO 25015KT 10SM CLR 13/12 A2967 RMK T01300120 MADISHF
JFK,1/1/2019 13:10,0,0,0,250,16,29.67,0,10,FEW,KJFK 011310Z AUTO 25016KT 10SM FEW070 14/12 A2967 RMK T01400120 MADISHF
JFK,1/1/2019 13:15,0,0,0,250,16,29.68,0,10,SCT,KJFK 011315Z AUTO 25016KT 10SM SCT070 14/12 A2968 RMK T01400120 MADISHF
JFK,1/1/2019 13:20,0,0,0,250,17,29.68,0,10,SCT,KJFK 011320Z AUTO 25017KT 10SM SCT070 14/12 A2968 RMK T01400120 MADISHF
JFK,1/1/2019 13:25,0,0,0,250,17,29.68,0,10,SCT,KJFK 011325Z AUTO 25017KT 10SM SCT070 14/12 A2968 RMK T01400120 MADISHF
JFK,1/1/2019 13:30,0,0,0,250,17,29.69,0,10,SCT,KJFK 011330Z AUTO 25017KT 10SM SCT070 14/11 A2969 RMK T01400110 MADISHF
JFK,1/1/2019 13:35,0,0,0,250,17,29.69,0,10,SCT,KJFK 011335Z AUTO 25017KT 10SM SCT065 14/11 A2969 RMK T01400110 MADISHF
JFK,1/1/2019 13:40,0,0,0,250,15,29.69,0,10,BKN,KJFK 011340Z AUTO 25015KT 10SM BKN065 14/11 A2969 RMK T01400110 MADISHF
JFK,1/1/2019 13:45,0,0,0,250,17,29.69,0,10,SCT,KJFK 011345Z AUTO 25017KT 10SM SCT065 14/11 A2969 RMK T01400110 MADISHF
JFK,1/1/2019 13:50,0,0,0,250,16,29.68,0,10,SCT,KJFK 011350Z AUTO 25016KT 10SM SCT065 14/11 A2968 RMK T01400110 MADISHF
JFK,1/1/2019 13:51,57.9,52,80.67,250,16,29.69,0,10,SCT,KJFK 011351Z 25016KT 10SM SCT065 SCT200 BKN260 14/11 A2969 RMK AO2 SLP052 T01440111
JFK,1/1/2019 13:55,0,0,0,260,15,29.69,0,10,BKN,KJFK 011355Z AUTO 26015KT 10SM BKN060 14/11 A2969 RMK T01400110 MADISHF
JFK,1/1/2019 14:00,0,0,0,260,16,29.69,0,10,BKN,KJFK 011400Z AUTO 26016KT 10SM BKN060 14/11 A2969 RMK T01400110 MADISHF
JFK,1/1/2019 14:05,0,0,0,260,18,29.7,0,10,BKN,KJFK 011405Z AUTO 26018KT 10SM BKN060 14/11 A2970 RMK T01400110 MADISHF
JFK,1/1/2019 14:10,0,0,0,260,18,29.7,0,10,BKN,KJFK 011410Z AUTO 26018KT 10SM BKN060 15/11 A2970 RMK T01500110 MADISHF
JFK,1/1/2019 14:15,0,0,0,260,21,29.7,0,10,BKN,KJFK 011415Z AUTO 26021KT 10SM BKN060 15/11 A2970 RMK T01500110 MADISHF
JFK,1/1/2019 14:20,0,0,0,260,21,29.71,0,10,BKN,KJFK 011420Z AUTO 26021KT 10SM BKN060 15/11 A2970 RMK T01500110 MADISHF
JFK,1/1/2019 14:25,0,0,0,260,20,29.71,0,10,BKN,KJFK 011425Z AUTO 26020KT 10SM BKN060 15/11 A2970 RMK T01500110 MADISHF
JFK,1/1/2019 14:30,0,0,0,270,19,29.72,0,10,BKN,KJFK 011430Z AUTO 27019KT 10SM BKN060 15/11 A2971 RMK T01500110 MADISHF
JFK,1/1/2019 14:35,0,0,0,270,20,29.72,0,10,SCT,KJFK 011435Z AUTO 27020KT 10SM SCT060 15/11 A2971 RMK T01500110 MADISHF
JFK,1/1/2019 14:40,0,0,0,270,21,29.72,0,10,SCT,KJFK 011440Z AUTO 27021KT 10SM SCT060 15/11 A2971 RMK T01500110 MADISHF
JFK,1/1/2019 14:45,0,0,0,280,16,29.73,0,10,FEW,KJFK 011445Z AUTO 28016KT 10SM FEW060 15/11 A2972 RMK T01500110 MADISHF
JFK,1/1/2019 14:50,0,0,0,270,20,29.74,0,10,FEW,KJFK 011450Z AUTO 27020KT 10SM FEW060 15/11 A2973 RMK T01500110 MADISHF
JFK,1/1/2019 14:51,59,51.1,75.02,270,20,29.74,0,10,FEW,KJFK 011451Z 27020G25KT 10SM FEW060 SCT200 BKN260 15/11 A2974 RMK AO2 PK WND 27030/1419 PRESRR SLP070 T01500106 53033
JFK,1/1/2019 14:55,0,0,0,270,19,29.73,0,10,BKN,KJFK 011455Z AUTO 27019KT 10SM BKN060 15/11 A2972 RMK T01500110 MADISHF
JFK,1/1/2019 15:00,0,0,0,270,18,29.74,0,10,SCT,KJFK 011500Z AUTO 27018KT 10SM SCT055 15/11 A2973 RMK T01500110 MADISHF
JFK,1/1/2019 15:05,0,0,0,270,20,29.74,0,10,FEW,KJFK 011505Z AUTO 27020KT 10SM FEW060 15/10 A2973 RMK T01500100 MADISHF
JFK,1/1/2019 15:10,0,0,0,260,21,29.75,0,10,FEW,KJFK 011510Z AUTO 26021KT 10SM FEW060 14/10 A2975 RMK T01400100 MADISHF
JFK,1/1/2019 15:15,0,0,0,270,18,29.75,0,10,FEW,KJFK 011515Z AUTO 27018KT 10SM FEW060 15/09 A2975 RMK T01500090 MADISHF
JFK,1/1/2019 15:20,0,0,0,270,20,29.75,0,10,FEW,KJFK 011520Z AUTO 27020KT 10SM FEW055 15/09 A2975 RMK T01500090 MADISHF
JFK,1/1/2019 15:25,0,0,0,280,16,29.75,0,10,CLR,KJFK 011525Z AUTO 28016KT 10SM CLR 15/09 A2975 RMK T01500090 MADISHF
JFK,1/1/2019 15:30,0,0,0,280,17,29.76,0,10,CLR,KJFK 011530Z AUTO 28017KT 10SM CLR 15/09 A2976 RMK T01500090 MADISHF
JFK,1/1/2019 15:35,0,0,0,270,18,29.76,0,10,FEW,KJFK 011535Z AUTO 27018KT 10SM FEW050 15/09 A2976 RMK T01500090 MADISHF
JFK,1/1/2019 15:40,0,0,0,270,14,29.76,0,10,SCT,KJFK 011540Z AUTO 27014KT 10SM SCT050 14/09 A2976 RMK T01400090 MADISHF
JFK,1/1/2019 15:45,0,0,0,280,15,29.77,0,10,SCT,KJFK 011545Z AUTO 28015KT 10SM SCT050 14/09 A2977 RMK T01400090 MADISHF
JFK,1/1/2019 15:50,0,0,0,280,13,29.77,0,10,SCT,KJFK 011550Z AUTO 28013KT 10SM SCT050 14/09 A2977 RMK T01400090 MADISHF
JFK,1/1/2019 15:51,57.9,48,69.52,280,13,29.77,0,10,SCT,KJFK 011551Z 28013G23KT 10SM SCT050 SCT170 BKN260 14/09 A2977 RMK AO2 PK WND 27033/1510 SLP081 T01440089
JFK,1/1/2019 15:55,0,0,0,270,15,29.77,0,10,BKN,KJFK 011555Z AUTO 27015KT 10SM BKN045 BKN050 14/09 A2977 RMK T01400090 MADISHF
JFK,1/1/2019 16:00,0,0,0,280,15,29.78,0,10,OVC,KJFK 011600Z AUTO 28015KT 10SM OVC047 15/09 A2978 RMK T01500090 MADISHF
JFK,1/1/2019 16:05,0,0,0,290,22,29.78,0,10,BKN,KJFK 011605Z AUTO 29022KT 10SM BKN045 OVC055 15/08 A2978 RMK T01500080 MADISHF
JFK,1/1/2019 16:10,0,0,0,290,21,29.78,0,10,BKN,KJFK 011610Z AUTO 29021KT 10SM BKN047 OVC055 14/08 A2978 RMK T01400080 MADISHF
JFK,1/1/2019 16:15,0,0,0,300,21,29.78,0,10,OVC,KJFK 011615Z AUTO 30021KT 10SM OVC047 14/08 A2978 RMK T01400080 MADISHF
JFK,1/1/2019 16:20,0,0,0,300,22,29.78,0,10,BKN,KJFK 011620Z AUTO 30022KT 10SM BKN047 OVC055 14/08 A2978 RMK T01400080 MADISHF
JFK,1/1/2019 16:25,0,0,0,300,20,29.78,0,10,BKN,KJFK 011625Z AUTO 30020KT 10SM BKN045 OVC055 14/08 A2978 RMK T01400080 MADISHF
JFK,1/1/2019 16:30,0,0,0,300,24,29.78,0,10,BKN,KJFK 011630Z AUTO 30024KT 10SM BKN045 BKN055 14/07 A2978 RMK T01400070 MADISHF
JFK,1/1/2019 16:35,0,0,0,0,24,29.78,0,10,BKN,KJFK 011635Z AUTO ///24KT 10SM BKN046 14/07 A2978 RMK T01400070 MADISHF
JFK,1/1/2019 16:40,0,0,0,300,20,29.78,0,10,SCT,KJFK 011640Z AUTO 30020KT 10SM SCT046 14/07 A2978 RMK T01400070 MADISHF
JFK,1/1/2019 16:45,0,0,0,310,25,29.78,0,10,SCT,KJFK 011645Z AUTO 31025KT 10SM SCT046 SCT090 15/07 A2978 RMK T01500070 MADISHF
JFK,1/1/2019 16:50,0,0,0,310,28,29.78,0,10,SCT,KJFK 011650Z AUTO 31028KT 10SM SCT046 SCT090 14/06 A2978 RMK T01400060 MADISHF
JFK,1/1/2019 16:51,57.9,42.1,55.55,310,28,29.78,0,10,SCT,KJFK 011651Z 31028G35KT 10SM SCT046 SCT090 BKN260 14/06 A2978 RMK AO2 PK WND 31035/1651 SLP084 T01440056
JFK,1/1/2019 16:55,0,0,0,300,22,29.78,0,10,FEW,KJFK 011655Z AUTO 30022KT 10SM FEW048 14/06 A2978 RMK T01400060 MADISHF
JFK,1/1/2019 17:00,0,0,0,310,22,29.79,0,10,FEW,KJFK 011700Z AUTO 31022KT 10SM FEW048 14/06 A2979 RMK T01400060 MADISHF
JFK,1/1/2019 17:05,0,0,0,310,27,29.8,0,10,FEW,KJFK 011705Z AUTO 31027KT 10SM FEW048 14/06 A2979 RMK T01400060 MADISHF
JFK,1/1/2019 17:10,0,0,0,310,23,29.8,0,10,FEW,KJFK 011710Z AUTO 31023KT 10SM FEW049 14/05 A2979 RMK T01400050 MADISHF
JFK,1/1/2019 17:15,0,0,0,0,23,29.8,0,10,FEW,KJFK 011715Z AUTO ///23KT 10SM FEW049 14/04 A2979 RMK T01400040 MADISHF
JFK,1/1/2019 17:20,0,0,0,0,21,29.8,0,10,FEW,KJFK 011720Z AUTO ///21KT 10SM FEW049 14/05 A2979 RMK T01400050 MADISHF
JFK,1/1/2019 17:25,0,0,0,0,23,29.8,0,10,FEW,KJFK 011725Z AUTO ///23KT 10SM FEW049 13/05 A2979 RMK T01300050 MADISHF
JFK,1/1/2019 17:30,0,0,0,310,25,29.79,0,10,CLR,KJFK 011730Z AUTO 31025KT 10SM CLR 13/04 A2979 RMK T01300040 MADISHF
JFK,1/1/2019 17:35,0,0,0,0,27,29.79,0,10,CLR,KJFK 011735Z AUTO ///27KT 10SM CLR 13/04 A2979 RMK T01300040 MADISHF
JFK,1/1/2019 17:40,0,0,0,310,23,29.79,0,10,CLR,KJFK 011740Z AUTO 31023KT 10SM CLR 14/04 A2979 RMK T01400040 MADISHF
JFK,1/1/2019 17:45,0,0,0,300,20,29.79,0,10,FEW,KJFK 011745Z AUTO 30020KT 10SM FEW045 14/04 A2979 RMK T01400040 MADISHF
JFK,1/1/2019 17:50,0,0,0,300,20,29.79,0,10,FEW,KJFK 011750Z AUTO 30020KT 10SM FEW045 14/04 A2979 RMK T01400040 MADISHF
JFK,1/1/2019 17:51,57,39,50.88,300,22,29.79,0,10,FEW,KJFK 011751Z 30022G31KT 10SM FEW045 BKN260 14/04 A2979 RMK AO2 PK WND 32036/1705 SLP089 T01390039 10150 20128 51019
JFK,1/1/2019 17:55,0,0,0,300,18,29.8,0,10,CLR,KJFK 011755Z AUTO 30018KT 10SM CLR 14/04 A2979 RMK T01400040 MADISHF
JFK,1/1/2019 18:00,0,0,0,310,21,29.81,0,10,CLR,KJFK 011800Z AUTO 31021KT 10SM CLR 14/04 A2980 RMK T01400040 MADISHF
JFK,1/1/2019 18:05,0,0,0,0,23,29.82,0,10,CLR,KJFK 011805Z AUTO ///23KT 10SM CLR 13/03 A2981 RMK T01300030 MADISHF
JFK,1/1/2019 18:10,0,0,0,300,22,29.82,0,10,CLR,KJFK 011810Z AUTO 30022KT 10SM CLR 13/03 A2981 RMK T01300030 MADISHF
JFK,1/1/2019 18:15,0,0,0,300,24,29.82,0,10,CLR,KJFK 011815Z AUTO 30024KT 10SM CLR 13/03 A2981 RMK T01300030 MADISHF
JFK,1/1/2019 18:20,0,0,0,310,21,29.82,0,10,CLR,KJFK 011820Z AUTO 31021KT 10SM CLR 13/03 A2981 RMK T01300030 MADISHF
JFK,1/1/2019 18:25,0,0,0,310,18,29.82,0,10,CLR,KJFK 011825Z AUTO 31018KT 10SM CLR 13/03 A2981 RMK T01300030 MADISHF
JFK,1/1/2019 18:30,0,0,0,330,23,29.82,0,10,FEW,KJFK 011830Z AUTO 33023KT 10SM FEW049 13/03 A2981 RMK T01300030 MADISHF
JFK,1/1/2019 18:35,0,0,0,320,22,29.82,0,10,FEW,KJFK 011835Z AUTO 32022KT 10SM FEW049 13/03 A2981 RMK T01300030 MADISHF
JFK,1/1/2019 18:40,0,0,0,0,22,29.83,0,10,FEW,KJFK 011840Z AUTO ///22KT 10SM FEW049 13/03 A2982 RMK T01300030 MADISHF
JFK,1/1/2019 18:45,0,0,0,310,22,29.83,0,10,SCT,KJFK 011845Z AUTO 31022KT 10SM SCT049 12/03 A2982 RMK T01200030 MADISHF
JFK,1/1/2019 18:50,0,0,0,310,18,29.85,0,10,SCT,KJFK 011850Z AUTO 31018KT 10SM SCT049 12/03 A2985 RMK T01200030 MADISHF
JFK,1/1/2019 18:51,54,37,52.45,320,19,29.85,0,10,SCT,KJFK 011851Z 32019G30KT 10SM SCT049 BKN250 12/03 A2985 RMK AO2 PK WND 34031/1830 PRESRR SLP108 T01220028
JFK,1/1/2019 18:55,0,0,0,320,23,29.85,0,10,FEW,KJFK 011855Z AUTO 32023KT 10SM FEW049 12/03 A2985 RMK T01200030 MADISHF
JFK,1/1/2019 19:00,0,0,0,0,21,29.86,0,10,CLR,KJFK 011900Z AUTO ///21KT 10SM CLR 12/03 A2986 RMK T01200030 CIG 047 W  MADISHF
JFK,1/1/2019 19:05,0,0,0,330,22,29.86,0,10,CLR,KJFK 011905Z AUTO 33022KT 10SM CLR 11/03 A2986 RMK T01100030 CIG 047 W  MADISHF
JFK,1/1/2019 19:10,0,0,0,330,22,29.87,0,10,FEW,KJFK 011910Z AUTO 33022KT 10SM FEW046 11/03 A2987 RMK T01100030 MADISHF
JFK,1/1/2019 19:15,0,0,0,330,24,29.88,0,10,CLR,KJFK 011915Z AUTO 33024KT 10SM CLR 11/03 A2987 RMK T01100030 CIG 047 W  MADISHF
JFK,1/1/2019 19:20,0,0,0,330,19,29.89,0,10,FEW,KJFK 011920Z AUTO 33019KT 10SM FEW046 11/03 A2988 RMK T01100030 MADISHF
JFK,1/1/2019 19:25,0,0,0,330,26,29.89,0,10,FEW,KJFK 011925Z AUTO 33026KT 10SM FEW046 11/03 A2988 RMK T01100030 MADISHF
JFK,1/1/2019 19:30,0,0,0,320,21,29.91,0,10,FEW,KJFK 011930Z AUTO 32021KT 10SM FEW046 11/03 A2990 RMK T01100030 MADISHF
JFK,1/1/2019 19:35,0,0,0,310,20,29.91,0,10,CLR,KJFK 011935Z AUTO 31020KT 10SM CLR 11/02 A2990 RMK T01100020 MADISHF
JFK,1/1/2019 19:40,0,0,0,310,26,29.92,0,10,CLR,KJFK 011940Z AUTO 31026KT 10SM CLR 10/02 A2992 RMK T01000020 MADISHF
JFK,1/1/2019 19:45,0,0,0,320,25,29.93,0,10,CLR,KJFK 011945Z AUTO 32025KT 10SM CLR 10/02 A2993 RMK T01000020 MADISHF
JFK,1/1/2019 19:50,0,0,0,320,24,29.93,0,10,SCT,KJFK 011950Z AUTO 32024KT 10SM SCT045 10/02 A2993 RMK T01000020 MADISHF
JFK,1/1/2019 19:51,50,36,58.44,310,25,29.93,0,10,SCT,KJFK 011951Z 31025G32KT 10SM SCT045 BKN250 10/02 A2993 RMK AO2 PK WND 32032/1940 SLP136 T01000022
JFK,1/1/2019 19:55,0,0,0,310,22,29.93,0,10,SCT,KJFK 011955Z AUTO 31022KT 10SM SCT041 10/02 A2993 RMK T01000020 MADISHF
JFK,1/1/2019 20:00,0,0,0,0,26,29.93,0,10,FEW,KJFK 012000Z AUTO ///26KT 10SM FEW041 10/02 A2993 RMK T01000020 MADISHF
JFK,1/1/2019 20:05,0,0,0,310,22,29.93,0,10,SCT,KJFK 012005Z AUTO 31022KT 10SM SCT041 10/01 A2993 RMK T01000010 MADISHF
JFK,1/1/2019 20:10,0,0,0,330,24,29.93,0,10,SCT,KJFK 012010Z AUTO 33024KT 10SM SCT041 10/01 A2993 RMK T01000010 MADISHF
JFK,1/1/2019 20:15,0,0,0,320,23,29.94,0,10,SCT,KJFK 012015Z AUTO 32023KT 10SM SCT042 09/01 A2994 RMK T00900010 MADISHF
JFK,1/1/2019 20:20,0,0,0,330,16,29.94,0,10,FEW,KJFK 012020Z AUTO 33016KT 10SM FEW042 09/01 A2994 RMK T00900010 MADISHF
JFK,1/1/2019 20:25,0,0,0,320,17,29.95,0,10,SCT,KJFK 012025Z AUTO 32017KT 10SM SCT044 09/01 A2995 RMK T00900010 MADISHF
JFK,1/1/2019 20:30,0,0,0,330,20,29.96,0,10,SCT,KJFK 012030Z AUTO 33020KT 10SM SCT044 09/01 A2995 RMK T00900010 MADISHF
JFK,1/1/2019 20:35,0,0,0,330,16,29.97,0,10,BKN,KJFK 012035Z AUTO 33016KT 10SM BKN044 09/01 A2996 RMK T00900010 MADISHF
JFK,1/1/2019 20:40,0,0,0,330,20,29.97,0,10,BKN,KJFK 012040Z AUTO 33020KT 10SM BKN044 09/01 A2996 RMK T00900010 MADISHF
JFK,1/1/2019 20:45,0,0,0,320,24,29.98,0,10,SCT,KJFK 012045Z AUTO 32024KT 10SM SCT044 09/01 A2997 RMK T00900010 MADISHF
JFK,1/1/2019 20:50,0,0,0,320,22,29.98,0,10,SCT,KJFK 012050Z AUTO 32022KT 10SM SCT044 09/01 A2997 RMK T00900010 MADISHF
JFK,1/1/2019 20:51,48,33.1,56.1,320,24,29.98,0,10,SCT,KJFK 012051Z 32024G30KT 10SM SCT044 BKN250 09/01 A2998 RMK AO2 PK WND 30032/1959 SLP151 T00890006 51063
JFK,1/1/2019 20:55,0,0,0,320,24,29.98,0,10,BKN,KJFK 012055Z AUTO 32024KT 10SM BKN044 09/01 A2997 RMK T00900010 MADISHF
JFK,1/1/2019 21:00,0,0,0,320,22,29.99,0,10,SCT,KJFK 012100Z AUTO 32022KT 10SM SCT044 09/01 A2998 RMK T00900010 MADISHF
JFK,1/1/2019 21:05,0,0,0,310,20,29.98,0,10,FEW,KJFK 012105Z AUTO 31020KT 10SM FEW044 08/00 A2997 RMK T00800000 MADISHF
JFK,1/1/2019 21:10,0,0,0,320,24,29.99,0,10,FEW,KJFK 012110Z AUTO 32024KT 10SM FEW044 08/00 A2998 RMK T00800000 MADISHF
JFK,1/1/2019 21:15,0,0,0,320,24,29.99,0,10,CLR,KJFK 012115Z AUTO 32024KT 10SM CLR 08/00 A2998 RMK T00800000 MADISHF
JFK,1/1/2019 21:20,0,0,0,320,20,30,0,10,CLR,KJFK 012120Z AUTO 32020KT 10SM CLR 08/00 A3000 RMK T00800000 MADISHF
JFK,1/1/2019 21:25,0,0,0,320,20,30,0,10,CLR,KJFK 012125Z AUTO 32020KT 10SM CLR 08/00 A3000 RMK T00800000 MADISHF
JFK,1/1/2019 21:30,0,0,0,320,20,30.01,0,10,CLR,KJFK 012130Z AUTO 32020KT 10SM CLR 08/00 A3001 RMK T00800000 MADISHF
JFK,1/1/2019 21:35,0,0,0,320,21,30.01,0,10,FEW,KJFK 012135Z AUTO 32021KT 10SM FEW044 08/00 A3001 RMK T00800000 MADISHF
JFK,1/1/2019 21:40,0,0,0,330,21,30.02,0,10,FEW,KJFK 012140Z AUTO 33021KT 10SM FEW044 08/00 A3002 RMK T00800000 MADISHF
JFK,1/1/2019 21:45,0,0,0,320,24,30.02,0,10,FEW,KJFK 012145Z AUTO 32024KT 10SM FEW044 08/00 A3002 RMK T00800000 MADISHF
JFK,1/1/2019 21:50,0,0,0,320,21,30.03,0,10,SCT,KJFK 012150Z AUTO 32021KT 10SM SCT044 08/00 A3003 RMK T00800000 MADISHF
JFK,1/1/2019 21:51,46,32,57.87,310,19,30.03,0,10,SCT,KJFK 012151Z 31019G26KT 10SM SCT044 BKN250 08/00 A3003 RMK AO2 PK WND 33032/2111 PRESRR SLP170 T00780000
JFK,1/1/2019 21:55,0,0,0,320,25,30.03,0,10,SCT,KJFK 012155Z AUTO 32025KT 10SM SCT044 08/M01 A3003 RMK T00801010 MADISHF
JFK,1/1/2019 22:00,0,0,0,310,20,30.04,0,10,BKN,KJFK 012200Z AUTO 31020KT 10SM BKN044 08/M01 A3004 RMK T00801010 MADISHF
JFK,1/1/2019 22:05,0,0,0,320,22,30.04,0,10,SCT,KJFK 012205Z AUTO 32022KT 10SM SCT044 08/M01 A3004 RMK T00801010 MADISHF
JFK,1/1/2019 22:10,0,0,0,310,20,30.04,0,10,SCT,KJFK 012210Z AUTO 31020KT 10SM SCT044 08/M01 A3004 RMK T00801010 MADISHF
JFK,1/1/2019 22:15,0,0,0,320,22,30.04,0,10,SCT,KJFK 012215Z AUTO 32022KT 10SM SCT045 07/M01 A3004 RMK T00701010 MADISHF
